NU_INSCRICAO;NU_IDADE;TP_ANO_CONCLUIU;IN_TREINEIRO;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DISLEXIA;IN_DISCALCULIA;IN_SABATISTA;IN_GESTANTE;IN_IDOSO;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_LINGUA;NU_NOTA_MT;TP_SEXO_M;CO_PROVA_MT_1;CO_PROVA_MT_2;CO_PROVA_MT_3;CO_PROVA_MT_4;CO_PROVA_MT_5;CO_PROVA_MT_6;CO_PROVA_MT_7;CO_PROVA_MT_8;Q001_B;Q001_C;Q001_D;Q001_E;Q001_F;Q001_G;Q001_H;Q002_B;Q002_C;Q002_D;Q002_E;Q002_F;Q002_G;Q002_H;Q006_B;Q006_C;Q006_D;Q006_E;Q006_F;Q006_G;Q006_H;Q006_I;Q006_J;Q006_K;Q006_L;Q006_M;Q006_N;Q006_O;Q006_P;Q006_Q;Q024_B;Q024_C;Q024_D;Q024_E;Q025_B;Q026_B;Q026_C;Q047_B;Q047_C;Q047_D;Q047_E;CO_UF_RESIDENCIA_12;CO_UF_RESIDENCIA_13;CO_UF_RESIDENCIA_14;CO_UF_RESIDENCIA_15;CO_UF_RESIDENCIA_16;CO_UF_RESIDENCIA_17;CO_UF_RESIDENCIA_21;CO_UF_RESIDENCIA_22;CO_UF_RESIDENCIA_23;CO_UF_RESIDENCIA_24;CO_UF_RESIDENCIA_25;CO_UF_RESIDENCIA_26;CO_UF_RESIDENCIA_27;CO_UF_RESIDENCIA_28;CO_UF_RESIDENCIA_29;CO_UF_RESIDENCIA_31;CO_UF_RESIDENCIA_32;CO_UF_RESIDENCIA_33;CO_UF_RESIDENCIA_35;CO_UF_RESIDENCIA_41;CO_UF_RESIDENCIA_42;CO_UF_RESIDENCIA_43;CO_UF_RESIDENCIA_50;CO_UF_RESIDENCIA_51;CO_UF_RESIDENCIA_52;CO_UF_RESIDENCIA_53;TP_COR_RACA_1;TP_COR_RACA_2;TP_COR_RACA_3;TP_COR_RACA_4;TP_COR_RACA_5;TP_NACIONALIDADE_1;TP_NACIONALIDADE_2;TP_NACIONALIDADE_3;TP_NACIONALIDADE_4;TP_ST_CONCLUSAO_2;TP_ST_CONCLUSAO_3;TP_ST_CONCLUSAO_4;TP_ESCOLA_2;TP_ESCOLA_3;TP_ESCOLA_4
9c7c7cda2db1f8c24771335d671bf8256a67a8c6;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;539.7;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
34c7d41866461a5b6ab9af9cd38b8820c49bc77d;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;619.9;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
f678eef9b3c2b6eed239446081a138cba5124a4a;19;0;0;0;0;0;0;0;0;0;0;1;1;1;0;508.7;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
db87a64c242342d8f466c870e322b3705d447b77;19;1;0;0;0;0;0;0;0;0;0;1;1;1;1;436.7;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
0424f9e37e7b3f0b0136b66628910ede7d94f434;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;425.4;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
c50b9656b85fc60dc8b0d4e3cac350dcaa2961b1;19;1;0;0;0;0;0;0;1;0;0;1;1;1;0;564.1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
07255fde185c55dcfa949883cacb1dae4dca433d;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;386.2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
a884636b8e5aab16024b7af974f53a9310414a17;19;0;0;0;0;0;0;0;0;0;0;1;1;1;1;458.9;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
42f2f0bd8169f1d1e8957d3641d12a2b1e3e5528;17;0;1;0;0;0;0;0;0;0;0;1;1;1;1;515.1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
2f79bf40c168ac9c4b46333afa45f4e8c222869a;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;470.2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0
6e7c3c05398fe3e37f89af66500e2ac852c1b242;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;766.9;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
5bc16f387bc54e8fff7acc4c1e9e51030e5f98ea;20;1;0;0;0;0;0;0;0;0;0;1;1;1;1;547.0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7c006ec980c21a6b0b36939031d2a8ddb7dd033e;50;10;0;0;0;0;0;0;0;0;0;1;1;1;1;369.9;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
f8adaed9de57b714ebd419804f4d7c6105dc0b5e;25;1;0;0;0;0;0;0;0;0;0;1;1;1;1;375.3;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
84ace5c4826ad7e32829a0e9a8532bd41f6db2cf;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;384.2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
79153b36e8f708cf6c09ac161eecb5a1c17216b0;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;455.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0
a75721a24ffbb9962b2ed03635890beb15005b8b;17;0;0;0;0;0;0;0;0;0;0;1;1;1;1;423.9;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
247396ac2850ccb3dd700dd907e371e3b1f1b527;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;415.6;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
41886fa72136ecfdb7d1a7dd27d53078d0b2b96d;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;422.9;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
bfaee22e03472f560e78a1484fab67bf52d74e16;15;0;1;0;0;0;0;0;0;0;0;1;1;1;0;648.6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
035d949d223540fc46ae755a1a2cb24f917d8664;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;618.5;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
13353ba3a68171292c8c8cacb46cb9ee60386b25;28;5;0;0;0;0;0;0;0;0;0;1;1;1;0;471.0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
150c98f0cefcd6ea9312da73b9569175cd623772;15;0;1;0;0;0;0;0;0;0;0;1;1;1;0;611.4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
12b008a683bba9c6e9e03427e27a5d9250fcbfeb;18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;417.2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
a6654c1dd51ec55a42c772bd4aa5d0c2906ec84a;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;438.8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
735ce471a184f070ce4bcf262457425c2c1f4ad9;33;10;0;0;0;0;0;0;0;0;0;1;1;1;1;456.5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
7a184918558302684a9a63b296360aba5233102c;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;440.3;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
c437e6e748fffeaa2a875ef37ea1b05e156b5445;18;1;0;0;0;0;0;0;0;0;0;1;1;1;0;613.6;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
4beeb6d01591844d691e9dd0edce9d7c071f9beb;16;0;1;0;0;0;0;0;0;0;0;1;1;1;0;474.4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
543c0a42a58d44fbc1247d6264ff5e4b386dcac0;18;1;0;0;0;0;0;0;0;0;0;1;1;1;1;489.6;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
e51722358b68e1aa1a10ece2ce11ce23735fe244;34;9;0;0;0;0;0;0;1;0;0;1;1;1;1;356.4;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
62b5d05778349af5d19a4c2e7a2661fd86e4f9e4;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;652.3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
6644765cf4d4a2fbf1dc5d65fb976dffc55964b0;18;0;0;0;0;0;0;0;0;0;0;1;1;1;1;461.3;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0
3944a366cdb96a4134e3f451e49cfa97f44ca690;22;6;0;0;0;0;0;0;0;0;0;1;1;1;1;460.5;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
817d63fe9eeb79c52f233a7f180cd51e4baf0507;21;2;0;0;0;0;0;0;0;0;0;1;1;1;1;506.3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
226bc51da6bb97c4718543bc96ddda66d9bc741e;19;1;0;0;0;0;0;0;0;0;0;1;1;1;1;398.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
999e3fa2e8302f25f5ed3b8bef8066117bc26272;18;1;0;0;0;0;0;0;0;0;0;1;1;1;1;496.4;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
b9a1e41d000d313efe12780144bc64f75d016b82;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;415.7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0
cc77d0796b851279a11fb790a5270049ad75a5bd;17;0;0;0;0;0;0;0;0;0;0;1;1;1;0;750.1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
ddf41c7bb26a3ed581373e8c5243e75f8719c0dc;44;0;0;0;0;0;0;0;0;0;0;1;1;1;1;485.6;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
0f690c317dd6c48fc340056bccacd6d46047f9d2;19;0;0;0;0;0;0;0;0;0;0;1;1;1;1;461.6;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0
580b98a86976b259a0c648e130f4bd10ace98514;16;0;1;0;0;0;0;0;0;0;0;1;1;1;1;469.1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
538348572d9b36d8f738ae29e045f85dd82737c8;27;9;0;0;0;0;0;0;0;0;0;1;1;1;0;358.6;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
b42cbdfccd92af892e3376ab876ab7ab8faee4c0;16;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0.0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0
776a0d0832f6ab7fc76951dd8ee0e3f83d9ca998;23;4;0;0;0;0;0;0;0;0;0;1;1;1;1;465.3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
5cdcf51635dbf5528294f9dbf6829b48ebcf27c0;18;0;0;0;0;0;0;0;0;0;0;1;1;1;0;492.9;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0
3a0bec28a523186c085047aef2c2c014c67f2b10;21;3;0;0;0;0;0;0;0;0;0;1;1;1;0;440.8;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
f6f89466d2eeee58f7bd56a44132fda3d983c0ab;19;0;0;0;0;0;0;0;0;0;0;1;1;1;0;341.2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0
2fabf567c62b748e29a5d1c7512c43d02bfb30de;21;3;0;0;0;0;0;0;0;0;0;1;1;1;1;549.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
7d7a98a33de8a2cadff176fcad235173bb047a33;19;1;0;0;0;0;0;0;0;0;0;1;1;1;0;422.9;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
f19cbef2ee4cde56a171e7c7481de7ac6f145b69;19;1;0;0;0;0;0;0;0;0;0;1;1;1;1;373.1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
7897b144e2b176787baf478be9a51af2e8556738;26;9;0;0;0;0;0;0;0;0;0;1;1;1;1;542.6;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
