NU_INSCRICAO;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;TP_LINGUA;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;NU_NOTA_MT;TP_DEPENDENCIA_ADM_ESC_1.0;TP_DEPENDENCIA_ADM_ESC_2.0;TP_DEPENDENCIA_ADM_ESC_3.0;TP_DEPENDENCIA_ADM_ESC_4.0
94764079ca70ea870a06742fb1ce666969d3649f;442.5;461.7;493.3;1;120.0;120.0;100.0;120.0;100.0;560.0;421.0;0;0;0;0
f388affff4d5e8e99d78f97f7d7a8c8956da1b55;374.2;476.1;444.1;0;120.0;40.0;60.0;120.0;40.0;380.0;397.4;0;0;0;0
aa84715c8bd7dec90ed9cea471b3663ff0a7b725;411.4;402.1;503.4;1;80.0;80.0;80.0;40.0;40.0;320.0;375.7;0;0;0;0
eb1582be21584a78698175dde5da259d3522ce3b;463.2;606.6;601.1;1;140.0;160.0;160.0;160.0;120.0;740.0;399.7;0;0;0;0
beda51e3838e942c17fab5d51652b621fe30d085;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
d606c25e5071f7ddd3a76ec7d58a6a74dd14fac8;540.2;587.0;559.0;0;120.0;100.0;100.0;120.0;160.0;600.0;479.0;0;0;0;0
3a04cedac211573c84e2e7200cb0c9cdcc08a089;613.9;646.2;632.9;0;180.0;200.0;180.0;200.0;140.0;900.0;700.3;0;0;0;1
9bae309940a7e192389e3edab9888677032ed500;508.6;572.0;516.6;0;120.0;120.0;100.0;140.0;120.0;600.0;445.0;0;1;0;0
ee183cd57d6c9548cba98352a76baba65a141985;502.1;573.2;521.8;0;140.0;120.0;120.0;120.0;80.0;580.0;404.2;0;0;0;0
c49ef9d10472b3a97112bff689b6a8efe571f174;540.8;492.6;424.8;1;120.0;120.0;120.0;120.0;60.0;540.0;414.4;0;1;0;0
ac5057ba1f029c2c37bc55c82f3ea3e4b8bcb0ce;712.6;711.2;678.3;0;160.0;200.0;200.0;200.0;200.0;960.0;786.4;0;0;0;0
5648a06cd94f5b2048ece41d1efa6d8ab50fd260;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
e468ac3812997bbe48afbce266110b9b190a7f40;399.2;482.3;497.4;1;120.0;120.0;120.0;120.0;20.0;500.0;454.4;0;1;0;0
ba6c29d0cfde56a8dc8e79c9b4c05c885ab195bb;551.6;598.3;592.7;1;160.0;160.0;160.0;160.0;120.0;760.0;617.9;0;0;0;0
e7c3808487b464f7faac6096ee266cc1e7289bca;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
cd0228bbdcb5ef9167e9a49150750d50a5be3c5c;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
a0f16854facfa5c60c9c4479384057cd24503f9e;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
d031950ce836c84a23aa3fd3664486570b9b4d65;547.4;483.6;495.5;1;80.0;100.0;80.0;100.0;80.0;440.0;669.2;0;0;0;0
de388d9fd52a662bbc467046e521a1e58918f6bf;429.1;612.6;557.7;0;160.0;140.0;140.0;160.0;120.0;720.0;462.8;0;0;0;0
02036f44daf01e38415dac3e3f3bdd4b76bc65c9;466.3;577.1;518.7;1;120.0;120.0;120.0;100.0;100.0;560.0;532.5;0;1;0;0
4d86bfc876d0a73b0092d2c530bd8fdfcfee9749;526.8;585.6;594.2;0;120.0;120.0;120.0;120.0;120.0;600.0;461.9;0;1;0;0
f7ff405fc757a5e0b7e41bd06f9c92484d8df350;523.5;577.5;607.7;0;120.0;100.0;100.0;100.0;100.0;520.0;496.5;0;0;0;0
82734010cf7e33426f639dea0f9985238ef1c3c6;578.0;550.2;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
eddcf3ebf30cf60d531a32d3f4c873f7f27b101c;469.0;527.5;535.5;1;120.0;120.0;100.0;140.0;40.0;520.0;373.7;0;0;0;0
d0017b3d081d5cf19b0f162c114e241d708fa64a;408.5;525.8;508.6;1;120.0;40.0;80.0;80.0;60.0;380.0;441.6;0;0;0;0
1e9b23757eec6214854ca78cef670574cc3b19e4;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
62fdc5cf7172184c6ad80241d3762372bfe348e3;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
881732d64026c73b9a912b26f299a6ddd05cc1cb;543.6;534.4;599.3;0;120.0;120.0;100.0;120.0;0.0;460.0;605.9;0;0;0;0
b004713a059c3fd18be5c5b9a020df251a63bbd7;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
610dfd331301beae5345afb9223cc001d6185529;427.1;485.6;438.5;0;120.0;100.0;80.0;120.0;80.0;500.0;486.5;0;1;0;0
81647e9b97029756c4bc67cdf9564121a619ae6a;670.9;687.4;605.1;0;160.0;160.0;160.0;160.0;160.0;800.0;752.5;0;0;0;0
d80eac26e5cb53d486ff4148c8ac2eacc7a13300;387.1;494.0;536.3;1;140.0;80.0;120.0;120.0;40.0;500.0;383.3;0;0;0;0
641929f23bb882fdc6faa6ddf7e7d0408fb0258c;541.8;564.5;597.9;0;120.0;120.0;120.0;120.0;100.0;580.0;547.0;0;1;0;0
f760a2b540eedad08288a344de56a77b97d010f8;494.9;588.4;592.0;1;100.0;80.0;80.0;100.0;60.0;420.0;493.6;0;0;0;0
778825922241bbb22e42494dd03cbba3b6740937;556.9;605.3;564.9;0;120.0;120.0;120.0;120.0;120.0;600.0;529.5;0;0;0;0
c619a5450290565ee3f8ca3d56e91a239f703faa;434.5;421.7;367.5;1;140.0;100.0;100.0;120.0;80.0;540.0;569.9;0;0;0;0
c7efe673205ff91b831024f5d8bf0369b3d870db;432.4;459.4;450.1;1;80.0;120.0;80.0;100.0;60.0;440.0;469.1;0;0;0;0
a765f825021404953f482fe32d9cbc989497c41b;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
c9bd017c45f4b5e79d2722b516e823f7ec89b18d;559.3;574.3;554.6;0;120.0;120.0;80.0;120.0;100.0;540.0;666.2;0;0;0;0
74a71802efc79df8da56917cfbe423da7a29c024;439.0;544.2;497.9;1;120.0;100.0;120.0;100.0;100.0;540.0;400.4;0;0;0;0
d3bfaad26dd543af0bd00a8d7a67740305d73521;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
2cab9b594fdf7848d7f5ae1e9e34e83272c1a554;506.6;618.0;565.7;1;120.0;60.0;100.0;140.0;0.0;420.0;681.2;0;0;0;0
1f998fbe03bc3b6d04cd89ea76716d5041a8f1f6;440.8;553.5;531.6;1;100.0;60.0;60.0;100.0;40.0;360.0;436.7;0;0;0;0
4735dae960717860ea1b9324bab5f2b74bc63e29;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
039138909b6ad24d48c4976a83fa9213a402d15c;438.0;565.6;595.2;0;120.0;120.0;120.0;140.0;40.0;540.0;391.9;0;0;0;0
cb6e0499542a8c0bc7b496bf9afe3832f6c13b46;513.7;588.3;516.8;1;120.0;120.0;120.0;120.0;120.0;600.0;388.7;0;0;0;0
a40986ea7a69b989676d96b1743a8bd962193bf4;498.0;542.3;514.2;1;120.0;120.0;120.0;120.0;40.0;520.0;474.1;0;0;0;0
3479949e2eb8653238b41b201d2cfe6b91c4f8bf;552.2;607.7;584.7;1;160.0;140.0;160.0;160.0;120.0;740.0;585.2;0;0;0;0
17ccb24a78daef6ce49bdc79d307f6fae236e8be;403.6;372.0;469.1;0;120.0;100.0;100.0;100.0;100.0;520.0;444.1;0;0;0;0
f1e2fd19207b226dcf118f9590d939b9a17934b0;437.8;513.7;479.5;1;120.0;160.0;120.0;120.0;120.0;640.0;365.7;0;0;0;0
7ee7979c9b09dddecf13f923698a6a7ebab1405c;441.7;517.8;418.9;0;80.0;100.0;80.0;80.0;60.0;400.0;518.0;0;0;0;0
5dc850ede16d5e65a3f0360b4616b152b9b41420;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
e26d4382df97b17e18ff78561e6fc68170e0fe67;429.9;584.5;504.2;0;100.0;100.0;120.0;120.0;20.0;460.0;495.7;0;0;0;0
c8cdd96c2b0a46839798b18559bd20900000aa05;425.5;464.4;445.0;1;80.0;80.0;80.0;80.0;60.0;380.0;349.5;0;0;0;0
6d07ec5242cd99dd085317502314016964ff70e4;417.7;505.2;526.5;0;120.0;80.0;80.0;80.0;80.0;440.0;444.0;0;0;0;0
eba238952f97ec37262467e836e02b9080034122;482.1;561.2;540.1;1;160.0;160.0;160.0;180.0;120.0;780.0;373.7;0;0;0;0
1452c5f84a6fe5f514ddb4509cfb89ff46f74847;498.7;458.8;494.2;1;140.0;100.0;120.0;120.0;40.0;520.0;457.6;0;0;0;0
c4182ecbccf122540a3fe2b89bedbead4c943e3b;497.2;615.2;390.1;0;180.0;180.0;200.0;180.0;140.0;880.0;566.4;0;0;0;0
c0deb8872363877963107c6e38f5a05eef75c256;441.6;494.6;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
e4467e109f079ad2a68a086ae8532dfc6485d0fb;416.1;419.2;484.7;0;0.0;0.0;0.0;0.0;0.0;0.0;452.3;0;0;0;0
4f5dd6a11f7581f8ec899f71499005422bd06600;475.3;596.9;549.9;1;120.0;80.0;80.0;120.0;40.0;440.0;444.7;0;0;0;0
ac3802dc233a568aff6d00de04bbe505b6b6a0af;0.0;0.0;451.5;1;80.0;40.0;40.0;60.0;40.0;260.0;445.3;0;0;0;0
efe155fd2c1cd4176f6a4a72448e5cf6f20cabe1;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
50b463e91a06bab5f57bb5c78c40f5815b9c5cd9;455.3;609.9;542.0;0;120.0;100.0;80.0;120.0;60.0;480.0;555.2;0;1;0;0
dfd3f2903d49c9fd429864ef5830345f26a77b84;453.8;468.5;454.7;0;120.0;120.0;80.0;80.0;40.0;440.0;389.3;0;1;0;0
0af0e76973e259217d21cb7e4bb6fcca601de355;430.3;347.4;388.8;1;120.0;80.0;80.0;80.0;40.0;400.0;493.9;0;0;0;0
8de0ddef973151fa2103c61ca20f185e9b453e4f;377.9;551.1;552.7;1;120.0;120.0;120.0;140.0;60.0;560.0;503.1;0;1;0;0
93bf214f92258de1ad8410988d856b36894edafa;502.8;540.4;543.1;1;100.0;80.0;80.0;80.0;60.0;400.0;491.1;0;1;0;0
37cfae08cbbe15c4b005f77f1742ca67b10225c2;425.0;526.6;525.2;1;120.0;120.0;100.0;120.0;80.0;540.0;482.0;0;0;0;0
87ab9f76232f8aca71f14a7b8c092ebcd4578e35;407.3;526.5;486.5;1;120.0;120.0;120.0;120.0;80.0;560.0;417.0;0;1;0;0
25ae3e52f4e826a550ff1ec8008178666256b4d9;471.9;551.2;482.8;1;120.0;100.0;80.0;120.0;60.0;480.0;465.2;0;0;0;0
00cd1d48725d37660a5e06940b131d27c4ed397c;388.6;442.0;416.2;1;120.0;120.0;120.0;120.0;100.0;580.0;487.1;0;0;0;0
f20c14465ca55687cf7fcda36d7cd9219011bb2d;489.1;528.9;510.0;0;120.0;120.0;120.0;120.0;80.0;560.0;514.7;0;1;0;0
eb78148256c9c9e8317df1e20c5dcc87e292e824;388.8;536.8;596.4;1;160.0;120.0;120.0;120.0;120.0;640.0;418.5;0;0;0;0
3b6bdae68f6b82f35eda698295c956d4226c2ad8;442.7;496.5;393.6;1;120.0;120.0;80.0;120.0;80.0;520.0;458.1;0;1;0;0
26700300387277809da37180e0fcd08a03d34372;695.8;692.0;619.2;0;160.0;160.0;140.0;160.0;180.0;800.0;766.7;0;0;0;0
976c48fc81f7230498d4b51f7e6bd4c7058f70e9;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
84636c115848ebd0e088d0434a85054d20d1bb92;448.4;561.4;590.1;0;120.0;100.0;100.0;120.0;80.0;520.0;436.6;0;1;0;0
83b1e67c79c033b84691f07e72d134ce4c4bdb1a;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
74010e24497d3a37cbfb1faaa977c58197c2f12d;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
3aaf4209c3e9c6ba135885295efa00a7660abdae;517.7;711.9;636.5;1;160.0;180.0;200.0;180.0;160.0;880.0;584.7;0;0;0;0
55c250d8faeb8b06fd623fe891a2ed02af6b9cc2;413.7;396.9;451.3;0;80.0;80.0;80.0;60.0;60.0;360.0;515.5;0;0;0;0
9d9c20028c9cc7eb49f99396cc0e287a93d6b0a4;463.6;557.6;560.9;1;120.0;100.0;100.0;120.0;40.0;480.0;422.4;0;0;0;0
a1ef9da5143c891ed5599ef6663ad9bbd8c8b7b2;459.5;602.2;550.8;1;120.0;120.0;120.0;120.0;40.0;520.0;432.3;0;1;0;0
5ae5c4bb0b2213292bc07f0f014c38d6d3edd21a;471.8;499.5;389.8;0;120.0;120.0;100.0;80.0;0.0;420.0;372.6;0;1;0;0
64006bb664ba4ce68f204f8372e0b2bb3d03da6d;476.6;574.4;554.8;0;140.0;80.0;80.0;100.0;40.0;440.0;555.7;0;0;0;0
c7689cda42f474054bf88f2d7717403f8c320805;475.5;472.8;479.0;1;120.0;80.0;80.0;60.0;60.0;400.0;471.2;0;0;0;0
cec73c7c92307f6777577bcf3fc2c208ed048b57;511.6;474.9;449.9;1;100.0;80.0;100.0;80.0;0.0;360.0;625.9;0;0;0;0
2c86e26b22b1e225f63c56d9df33466b6aca4f48;439.3;443.2;452.0;0;120.0;120.0;100.0;120.0;120.0;580.0;542.2;0;0;0;0
a326401214b718e4c93e03e98b117454e073d22c;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
f7f209d6eebf2bd10b0b872e38fea4103d4dc075;450.4;583.3;587.3;0;120.0;120.0;120.0;120.0;80.0;560.0;494.5;0;0;0;0
0c63022a51321c65015cb3fe37d1668171f1a72b;405.9;424.2;469.0;1;120.0;120.0;100.0;100.0;60.0;500.0;461.7;0;0;0;0
1502afe5a7c70202f691c7e446bf2922ebf2e839;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
bbf41af401303717321681cef6aa3673664f2b9b;478.6;493.4;510.9;1;0.0;0.0;0.0;0.0;0.0;0.0;570.4;0;0;0;0
dcf5065953c34820c58e6a2a4fb4fca9bc3e240c;406.1;380.2;384.2;1;80.0;80.0;80.0;40.0;0.0;280.0;419.5;0;0;0;0
ef0e3d72b2ac1d9243f8aea97817a1a3add2dcf5;462.9;442.7;453.5;0;120.0;80.0;80.0;80.0;60.0;420.0;384.8;0;0;0;0
62a149402faf4f5eb60456ad2a945d4b5bd3a8b5;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
c3eb3fb0d55462963bd2daa971a0d1e30498b3d6;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
924b3df9be9128cb15be9c74ef7a52025efb06c8;454.8;490.2;521.6;1;100.0;120.0;120.0;120.0;80.0;540.0;446.6;0;1;0;0
72ecb853975d3ea3ea30c00903e061202806798b;403.6;533.7;430.4;1;120.0;80.0;80.0;80.0;40.0;400.0;622.7;0;0;0;0
5640713a3d57e08a6b8a0e95b9ce7517ed7b2fc8;454.7;556.4;557.7;0;140.0;120.0;100.0;120.0;20.0;500.0;522.7;0;0;0;0
0864c8d94708f72e0e0eccb3dc999666f6f3e8dd;374.2;507.1;502.8;1;120.0;120.0;120.0;120.0;80.0;560.0;441.6;0;0;0;0
21c7b461a5d80c997b8c14b73edaf6ec376e7b85;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
7e8ca724a58ba4ce2675123e5a2e0f1fe5ed631b;498.4;605.9;557.2;1;120.0;120.0;120.0;120.0;120.0;600.0;553.6;0;0;0;0
c6cf886d35b23567b50e0dc0ccaa6d7b1ed23ec8;662.1;712.7;604.4;0;160.0;200.0;200.0;200.0;160.0;920.0;671.9;0;0;0;0
280630a89f2ec7bfcb1266cf81462058773ce060;561.5;599.4;586.8;1;160.0;160.0;160.0;200.0;200.0;880.0;524.2;0;0;0;0
b3b2206ec9fc761f3d48411ba4a7effd6e3dc9b0;483.4;491.1;470.1;0;120.0;100.0;80.0;80.0;20.0;400.0;362.2;0;1;0;0
fd163348d0e0fd938cfc139f460572108740bba2;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
15f9d69f5c9f378b65d1e74eb15b2a62773032d6;430.6;398.3;504.5;0;120.0;100.0;80.0;80.0;100.0;480.0;492.0;0;1;0;0
3b098c2835bdf578cdc8c19c61f5223d3d4d1109;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
9b90165df333a23b91834f7981c37f7eacff644f;430.3;608.4;551.1;1;120.0;120.0;80.0;120.0;120.0;560.0;416.9;0;1;0;0
a2b58747588b8f436cbedcea6e73c5c9e088924b;490.5;520.7;510.5;0;140.0;120.0;120.0;120.0;80.0;580.0;407.8;0;0;0;1
f555d85f1e50d5820ac11daea7dd75a65bb3efb4;518.5;532.2;577.2;1;120.0;140.0;120.0;120.0;100.0;600.0;372.8;0;0;0;0
df70623f0e3a3f2cee9d3712cfe5b6dc661d492e;385.1;459.1;511.6;1;40.0;40.0;20.0;20.0;0.0;120.0;449.4;0;1;0;0
2d880de801dfa5c8d3f5cc1f00a6178fac78bcc3;597.3;608.0;591.8;1;160.0;160.0;160.0;180.0;160.0;820.0;384.6;0;0;0;0
f9f9d96e6715d021fd0cee5aa8dc364291d8bfe7;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
94562d732ddc3ffeb9c13129304e1687a6b27289;437.5;482.6;405.7;1;80.0;80.0;60.0;80.0;40.0;340.0;430.3;0;0;0;0
270e6815e8ef6b079f2d1f8a68a5bd2d243f0e65;401.2;486.6;477.3;0;100.0;100.0;80.0;80.0;80.0;440.0;614.6;0;1;0;0
6bdaaf5a400eb047d5126054452babcf8e9efb5e;574.5;551.1;561.3;1;120.0;120.0;120.0;100.0;80.0;540.0;585.2;1;0;0;0
481cd5379977c70658475aa985599a765ae7b846;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
284abbd32f6d828f6961fb8e9dbefa45f66bcb7c;517.9;503.4;527.2;1;120.0;120.0;120.0;120.0;40.0;520.0;467.2;0;1;0;0
bce68d7a449ef98f95fef4384fe1c2fe765302e1;414.6;514.5;504.1;0;100.0;80.0;60.0;80.0;20.0;340.0;438.1;0;0;0;0
7ec297c255028003dcb65065b414feea8c571a61;419.0;404.8;389.9;0;0.0;0.0;0.0;0.0;0.0;0.0;371.8;0;0;0;0
053eb4251d472528eb230ab2bac87f23c4f24af6;436.0;573.7;496.2;0;120.0;80.0;80.0;80.0;60.0;420.0;488.8;0;0;0;0
957fbcff7db45ac00f50765216d2c1b831802092;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
913c0f66236fecd2c6f861b2f1751599b5f8c73d;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
c16a2e237ba4d5d650b83fec6e12075a35ed6289;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
2596c3336bfa9242cb82ab2ea11dad81a5f02ca4;447.4;443.8;484.2;0;80.0;80.0;60.0;60.0;40.0;320.0;508.1;0;0;0;0
7273e00a9b540b4226b4c3c175b1f6685b126e38;419.5;478.7;452.9;1;100.0;120.0;120.0;120.0;80.0;540.0;386.3;0;1;0;0
df7c8bda1d83080942a2fc0145904890b899e668;395.5;383.4;373.5;1;100.0;100.0;80.0;80.0;60.0;420.0;401.3;0;1;0;0
7aa3410f30b22700d230a88d0fd94cb2ea1de895;444.6;429.2;363.0;0;80.0;60.0;60.0;80.0;60.0;340.0;363.2;0;0;0;0
b7d9180130511cb86f1fa4ec2f835b6803c4312c;409.0;474.8;399.6;0;120.0;100.0;80.0;80.0;40.0;420.0;541.2;0;0;0;0
4f67323e3ed084200d5d954f6b2578ea0f649493;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;1
96c14b798cdc7fe80c6f3173b48a1fa1a74cf3a9;447.4;503.2;429.6;1;0.0;0.0;0.0;0.0;0.0;0.0;368.9;0;0;0;0
9d964a1af66a63ba6991dd764ac6b4740324268d;411.5;552.9;517.2;1;120.0;80.0;120.0;120.0;120.0;560.0;419.2;0;0;0;0
ab19dbaaf32673589f8f9ca18c5c606b39c563a4;477.4;536.0;459.3;1;100.0;80.0;80.0;80.0;40.0;380.0;422.7;0;0;0;0
a15d57f9c4f246a86723757af5a0bbbfed64e9e4;473.2;613.4;473.9;1;200.0;180.0;180.0;200.0;200.0;960.0;501.1;0;0;0;1
2a373dff21c482e5a8182ef6062f1808764c1de8;439.8;530.6;521.0;0;120.0;120.0;120.0;100.0;120.0;580.0;349.9;0;1;0;0
f838e825a11cb3fb2b8d62139b76b08b12c796aa;460.6;429.9;473.3;1;120.0;80.0;80.0;120.0;40.0;440.0;429.9;0;0;0;0
7f5cc5a2a7670b57f39da1413e9db798ca9c416d;403.3;492.4;542.9;0;100.0;100.0;80.0;80.0;40.0;400.0;466.8;0;0;0;0
c29d2daf464f674aeb1210bb5e3e827e2147faf4;427.3;427.5;525.2;1;0.0;0.0;0.0;0.0;0.0;0.0;436.8;0;0;0;0
328e356f0456932736ec50789d42472bf890ffb3;487.3;502.7;526.7;1;80.0;60.0;80.0;60.0;40.0;320.0;448.3;0;0;0;0
33b641d37760f915be9e3df25534814a8088e54a;573.7;600.8;580.6;0;120.0;100.0;100.0;80.0;100.0;500.0;574.1;0;0;0;0
041fb3f17274c81f2e3c83b1b696033d50fd2595;486.2;600.2;556.3;1;120.0;120.0;80.0;120.0;40.0;480.0;451.5;0;0;0;0
9c7835f815f5c568d415420c3481411482e67586;400.1;532.6;536.6;1;120.0;100.0;80.0;120.0;60.0;480.0;482.1;0;1;0;0
f2a6419a54753fa69f20bdfdc1eeb8596f5096ad;472.7;471.9;526.2;1;160.0;100.0;120.0;140.0;20.0;540.0;416.9;0;1;0;0
51dec5808a13c486745fe089f63333ecc8b55175;435.5;545.3;528.0;1;120.0;80.0;80.0;80.0;40.0;400.0;455.3;1;0;0;0
5c36f2e2a4eaf38d7b5c77489e817359f4d18f29;430.7;474.1;404.8;1;80.0;80.0;80.0;80.0;40.0;360.0;352.7;0;0;0;0
65f8a6a6aae8bf1328db3e4529d4a5b490f875be;550.1;645.1;644.8;1;120.0;120.0;100.0;120.0;80.0;540.0;583.9;0;1;0;0
2a3e06ab93ad79bfcc8c73ff4690835ce7d39e18;438.6;589.9;464.7;0;140.0;120.0;100.0;140.0;100.0;600.0;733.2;0;0;0;0
fe118e1976c3715bcb8e72c081cf0c8c25eb55d8;459.5;580.5;550.4;0;140.0;120.0;120.0;140.0;100.0;620.0;493.1;0;0;0;0
f721d2ea1b8092d43623c4fd9fa3710c0f03ca1c;436.0;495.5;507.0;1;120.0;80.0;80.0;120.0;40.0;440.0;397.1;0;0;0;0
d139417f75a4b6fdd6e4e374b98c3ff1ff1a2569;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
d8a789eca4863355c84ce58b5854d39ae6f8ed33;557.2;539.2;478.5;0;100.0;100.0;100.0;100.0;80.0;480.0;480.9;0;0;0;0
e80075a6d46faab2a5882a044797c3046c60561d;484.6;503.5;464.6;1;120.0;80.0;100.0;80.0;40.0;420.0;439.1;0;1;0;0
bd805146008528c7bcae1009d6e20d7cbc92fdb9;500.7;548.6;577.7;0;120.0;120.0;120.0;100.0;40.0;500.0;429.8;0;0;0;0
f61cc9d59696b27c558a9d18d730280c7d014974;426.4;452.5;431.5;1;80.0;80.0;80.0;40.0;40.0;320.0;505.4;0;0;0;0
84e5720d8c56c74067fde586d47b2084b95a9b72;452.3;521.0;535.4;1;120.0;80.0;80.0;80.0;40.0;400.0;473.1;0;0;0;0
63bf978e5ade36a52c7fbb54a588d083c8b7d9a3;402.2;521.4;510.1;0;120.0;120.0;100.0;100.0;40.0;480.0;440.0;0;1;0;0
0585944e60396f896c8e0230d217cdfd279d0c2d;560.4;624.0;622.0;0;120.0;120.0;120.0;100.0;80.0;540.0;543.0;0;0;0;0
ef5628bdad18261b10fedfe60e600e68375a4b33;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
30e3f02480083e9d0e86b63b65c6ad0d37780cf5;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
0ebcb624a9f3e61aa26acd1fcfc0f703a38e0a70;486.2;483.8;441.5;0;120.0;120.0;100.0;100.0;40.0;480.0;488.1;0;0;0;0
d7523f475c27e9772468d358b379fc6e9a176982;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
7ce9e40558ece796b29411960c6221301d6878e2;572.2;526.5;436.7;0;120.0;80.0;100.0;120.0;40.0;460.0;429.1;0;0;0;0
e587527f83f3437c26c79c90b942fc4e681beaa4;371.1;503.6;521.5;1;100.0;100.0;100.0;120.0;40.0;460.0;383.0;0;0;0;0
1b5dc884539a2b8640975118ec9ab43b1e1cf1b0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0
81bf7f85c6f3094911417a3d74b43c6dd63096de;585.6;622.9;633.1;0;140.0;120.0;120.0;160.0;140.0;680.0;637.7;0;1;0;0
e809ce28d3e4561c7dce77812b47a1a67ec2ac19;410.3;591.6;531.5;0;120.0;120.0;120.0;120.0;80.0;560.0;520.7;0;1;0;0
b532acc6d5796dd211e0ea3a7399ebb8d3f20085;425.9;495.1;498.6;1;80.0;80.0;80.0;80.0;20.0;340.0;499.1;0;0;0;0
ae25cbe1c9b4c1e7bf64f45b69daca4ab7e75520;609.6;688.3;554.4;1;140.0;160.0;140.0;160.0;160.0;760.0;750.5;0;0;0;0
73cd332a94661543d9ac8d6065298535381aeccd;573.2;614.1;595.9;0;140.0;120.0;120.0;120.0;80.0;580.0;623.5;0;1;0;0
61baea417a6ad8311b2b40a882f2f691e0d7d440;405.4;470.0;441.5;1;100.0;80.0;80.0;100.0;40.0;400.0;457.6;0;1;0;0
d3273acf1047b96633e0d904c5e6eeec9a1f95fa;410.6;455.2;480.0;1;140.0;120.0;120.0;140.0;60.0;580.0;406.7;0;0;0;0
36af9b77838ce085902d39a7d06dc0935f7274cb;386.1;452.1;450.4;1;80.0;80.0;80.0;60.0;40.0;340.0;383.1;0;0;0;0
d8a9867063a04863fb3806c3d028db7dc5a7128d;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
7f056421e498eaeb14f222ebbfee62d9fec1df5c;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
